"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","319.891703117168","340.920985248504","393.846489658189","580.511506102656","691.459425016003","656.80694289886","743.191842742118","856.458894484638","1026.89177964306","1209.13640041821","1381.74345629715","1407.28385819597","1468.00590856138","1543.72161717548","1662.99081985382","1436.98839216747","1256.47824342557","1417.48496485559","1568.67313947291","1649.76832270377","1817.29394647365","2062.51357143982","2411.54822688886","2668.0961496656","2888.20747519123","3335.11423127394","3616.22936791583","3431.68391292164","2276.59031325371","2384.56804975341","2763.35005625227","2715.10219859638","2952.95131643198","3218.80070713166","3584.43393807067","4073.49044201806","4599.53979970549","5493.67669743552","6302.8480550045","5509.74727228286","6765.45403969919","7881.38055963028","8064.72670525316","8240.01093869677","8430.82300290663","7434.89185070755","7361.4556725925","7628.4878367154","8180.0634519285","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4442.24834003434","4754.01156876602","5207.04797647376","5776.42619366531","6090.52604438149","6505.68354726016","7222.28085599498","7892.73174483889","8759.30112947567","9389.77855590848","10008.1782329821","11289.1231356235","11829.606798872","12569.8774822932","13961.5807414764","14787.5036267943","15441.5502815737","16396.4899418498","17875.8069622074","18888.8816327497","19623.1862636048","20007.613701006","20749.8977149156","21329.791954697","22410.7685117055","23376.3490650592","24518.3651127136","25921.6797911862","27173.1543514185","28456.2463373503","30076.5560649437","30642.1748379855","31282.460349292","32587.1884255532","34630.2380804509","36789.9018510399","39111.972460534","40135.3868806561","39850.0871119489","38448.9681642548","40773.5047091517","42631.6973838365","44561.479212459","45409.9324369025","47104.6129369735","47812.959503339","48096.7045744081","49866.8062132921","51890.7558524786","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.20406535752","1842.02092399263","2011.26006479294","1866.76286281999","2078.20781257323","2253.86045321923","2175.61615610215","2208.78169826374","2038.90735489545","1926.48111339473","1972.91776551711","1743.52026476465","1639.30539837447","2440.55914566314","3109.8012820497","3246.88742958539","3524.87192484229","3681.87183301661","3588.8714685699","3683.02271914177","4481.29231333321","4875.27196518683","5007.37228958622","5008.13284114998","4956.12394447161","4378.51577054029","4080.60121317062","4778.88524327257","5037.74162297984","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","372.117073855315","300.041163444347","265.523999278541","234.455794398866","172.076488243992","172.317915602089","227.347227686214","255.352873888439","255.767446398912","244.445819063603","261.807192188526","239.886370165257","235.52925044439","154.17664857166","142.150432923212","161.055515018499","166.837208670208","148.922411135343","165.558373743005","161.155167026631","135.153662360575","144.484159355172","154.149252422372","182.816927628688","204.238781602505","223.225933411954","229.643799611991","254.199660905482","306.200817868332","291.583967269953","303.720945747974","322.718857294707","326.139573229192","337.486344156655","348.874154783205","292.050555320001","292.277865490243","305.435194462908","351.797736906357","",
"Nigeria","NGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","200.373990500559","138.07243740206","178.409183639163","211.938807548706","286.452934548447","343.292648960124","437.673482137381","416.68144527476","426.020866106105","421.728894870973","610.215070233998","1919.45626394863","1663.47398583486","1095.19942483023","781.356358497285","745.768801712871","550.689190546279","491.546724323953","477.240506365261","358.220119141384","420.018049545449","400.144036163276","365.342075579473","182.068707598732","237.831363798778","312.662139137858","351.257977585462","377.196690946902","386.487540655977","417.058991357755","404.051872348147","468.022222348261","604.584121935731","627.33580179862","767.84903333992","945.646852329697","1353.9844193502","1512.15848761293","1771.9054076119","1549.58934867803","1813.4192295808","1899.73851878383","2120.23330779337","2372.35927431106","2645.53552034988","2292.48799241113","1811.9929382649","1584.68371615597","1583.18354537215","",
"Nicaragua","NIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","274.440047582883","280.588233386227","330.174528013349","448.937424425995","458.830758482591","517.510358066624","617.256625077651","555.638095296199","379.740527676644","544.333016343868","584.198261804327","568.075633286818","630.712680704114","706.655246129324","591.675002973692","654.583443869149","883.895097658511","502.245863045664","169.773852544401","204.828380614447","228.732744258514","250.610930041645","253.931392376266","659.664442785228","715.99077733157","748.471395792802","759.52010426497","809.325896743494","831.86434661019","868.376640496415","882.177752410896","859.87785008271","863.674805537388","931.878466788271","1020.27708006092","1062.13410557383","1157.24988172497","1304.04342293156","1251.33128024311","1276.40693018795","1402.42084498647","1483.99256038232","1523.22928897752","1632.66542505142","1747.0774763202","1780.18530277836","1836.64919911473","1725.04420294929","",
"Netherlands","NLD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2624.76273740059","2997.12284868672","3646.20918866388","4822.92534995326","5579.52740042545","6384.89645082365","6970.48727395006","8081.96031243419","9764.61550755532","11073.6693087321","11780.5611437903","9735.10660385761","9386.29108670124","9036.53716760251","8481.34925686639","8288.61711940146","11590.956329898","14175.8869618204","14955.1010269021","14676.1476717706","17616.4120430736","18078.3943410735","19772.1049794292","19250.0684479246","20787.6635203344","24996.3372549932","24835.4262106276","22800.0446502554","23566.7661332943","24347.2445185596","22530.3902186792","22416.8981185783","24357.7282789314","30154.3928850106","33903.5043769482","34500.5009738768","37846.8214092479","43295.559226393","46373.4962966885","42669.0008231184","41989.1172143754","45259.3947980597","41861.5231669929","43389.8010257605","43354.8327668068","37466.2026567812","37567.2530367097","40796.6626502131","44667.6999220237","",
"Norway","NOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2758.57944709635","3144.56939629788","3707.55338046872","4797.6841187594","5678.61187127682","6804.89217087657","7283.4316454884","8234.68840889725","9003.2385950845","9972.51781340314","12042.2674020023","12074.4149977702","11976.346873994","11489.694870463","11502.7789499322","12230.404046788","14923.4375118999","17531.0969106417","18529.3131340942","18015.221502044","20672.3386044994","21623.4213220221","23265.0287742146","21143.8087865172","22451.8879657107","27005.0079794014","28479.0002637415","28520.8147458633","28034.4970031834","28499.1547608367","28174.9463286635","29803.0718729795","33442.8580773516","39298.2834061783","44814.9623789881","52560.9346390407","57444.3872388511","66199.6442245056","73395.0252583692","61980.959016938","68533.1242045904","77285.3948467524","78708.1029427532","81017.8340919753","78135.1179647742","61356.6710603835","58757.7345675933","61916.3594163061","66019.105610822","",
"Nepal","NPL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","69.3191687491719","78.7693674228124","72.6685258904447","89.0448230506318","111.519471926921","101.273286221364","90.3520819755176","102.932426749045","118.599074577972","121.217346079329","139.583718259069","143.108400500721","143.282457328483","150.443246207019","147.472063193299","156.399649792884","158.034096368988","186.041400593147","185.121335680302","185.346152514003","195.601771731346","164.463315164512","172.392781930169","187.384048297496","196.26508916296","198.769057950088","211.463211467805","203.331433736981","204.977341386569","219.866369089735","235.512685151395","232.048990390566","240.816517536178","271.075242870621","298.612792587714","325.863036481907","364.435412811024","438.506727058866","446.628437726173","545.803370643339","641.712030633342","645.164737537346","660.421022246846","691.434250061375","722.671460370784","696.767819590156","816.490637892254","914.9337313288","",
"Nauru","NRU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1999.62493542106","2430.10836852961","2877.64772562013","3780.88760048935","3967.86466888038","3430.87100300967","3553.06547807391","3971.2250811689","4758.27852995739","5373.50150707755","6063.78759500067","6358.35589185577","6185.62815102484","6109.06552163705","5300.39731621496","5911.99866070986","7470.85549725956","9829.47865749631","11175.6075075079","10771.9037255988","10975.7396214549","9455.28440356296","9133.79103648716","10137.2861207196","11964.6464608929","13746.7618279606","14601.6645122279","13829.7340456481","11853.3733772939","12157.8691211953","10753.1614981223","11091.7701171058","13574.6730774655","17817.9643286553","20422.0223836166","21993.0835341819","20920.8481658951","25400.7876938809","23851.6341198533","22406.243459982","26687.9071755423","30789.6908917391","32201.5139489097","34996.1461126974","36235.841321962","31562.0488803566","32925.8430060869","34467.9532400378","34148.3272756201","",
"OECD members","OED","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2267.60388201386","2476.60516467321","2845.31718432848","3408.88996637731","3720.75600651948","4105.97836817043","4411.44567940415","4918.42822448092","5871.9287552421","6631.0529290314","7226.95985850909","7279.24690813169","7134.80683862182","7256.11281597584","7569.72316335722","7895.37220472598","9519.11191326818","10962.1951005733","12335.2632543939","12706.8352576784","14147.163113444","14803.4316328977","15759.6660511248","15762.3335398765","16756.9875738031","18321.2809492357","18416.327999625","18098.309989142","18252.3978264067","18951.925394986","19210.6077268495","18908.7105333087","19542.9478289162","21682.9249318476","24009.1860923605","25201.7610949664","26473.9346486778","28523.7162404826","29521.6864887217","27404.7851830138","28863.4318097654","30950.0202992394","30882.9065409275","31084.8505926274","31654.5824786294","29734.6744694703","29975.8052512869","31077.2367242078","32517.6521492012","",
